LEMMA,USES_TOT,USERS_TOT,AGE,COEF_VAR,SUBSET,START,END,USES,EDGES,NODES,COMMUNITIES,MODULARITY,DENSITY,CENT_DEGREE,CENT_EV,SUBSETTING,DIFF_START_METHOD,DIFF_START_LIMIT,SKIP,STAMP
circular economy,96140,42761,4144,0.9973911085125786,three,2015-01-23,2017-01-10,33417,13662,20725,NA,NA,3.1808717432560135e-5,0.013624513607225427,0.9981347802914985,time,edges,3,FALSE,2020-03-21T14:33:26Z
circular economy,96140,42761,4144,0.9973911085125786,four,2017-01-11,2018-12-30,42175,26626,32116,NA,NA,2.581526289169688e-5,0.007587685825371315,0.998490916843398,time,edges,3,FALSE,2020-03-21T14:33:28Z
circular economy,96140,42761,4144,0.9973911085125786,full,2007-08-26,2018-12-30,96140,48945,55975,NA,NA,1.5621685388831314e-5,0.009301370153750477,0.9979956911285944,time,edges,3,FALSE,2020-03-21T14:33:29Z
climate denial,93616,45762,3791,1.9051265410292728,one,2009-06-01,2011-10-24,3102,1502,2538,NA,NA,2.3326944049190964e-4,0.021257171551227097,0.9953106048780744,time,edges,3,FALSE,2020-03-15T15:22:12Z
climate denial,93616,45762,3791,1.9051265410292728,two,2011-10-25,2014-03-17,18101,15117,12845,NA,NA,9.162863303559836e-5,0.05051959183245929,0.9947064866620343,time,edges,3,FALSE,2020-03-15T15:22:13Z
climate denial,93616,45762,3791,1.9051265410292728,three,2014-03-18,2016-08-08,27842,16412,18580,NA,NA,4.7543753318025014e-5,0.017257868644539955,0.9965019008529895,time,edges,3,FALSE,2020-03-15T15:22:13Z
climate denial,93616,45762,3791,1.9051265410292728,four,2016-08-09,2018-12-31,44511,30377,34624,NA,NA,2.533978620411047e-5,0.010950339676101631,0.9976555346261894,time,edges,3,FALSE,2020-03-15T15:22:14Z
climate denial,93616,45762,3791,1.9051265410292728,full,2008-08-14,2018-12-31,93616,62667,59158,NA,NA,1.790685347050945e-5,0.014029695787952004,0.9982526312152074,time,edges,3,FALSE,2020-03-15T15:22:15Z
climate emergency,14752,6836,4037,3.544721478153903,one,2009-08-31,2011-12-31,373,131,318,NA,NA,0.001299525821875682,0.019265790285503886,0.9900747019044279,time,edges,3,FALSE,2020-03-15T15:22:36Z
climate emergency,14752,6836,4037,3.544721478153903,two,2012-01-01,2014-05-01,489,280,553,NA,NA,9.172628875435701e-4,0.008155455786599455,0.9841667575407631,time,edges,3,FALSE,2020-03-15T15:22:36Z
climate emergency,14752,6836,4037,3.544721478153903,three,2014-05-02,2016-08-31,3150,950,2804,NA,NA,1.208711066144232e-4,0.011121054361891704,0.9969926831420558,time,edges,3,FALSE,2020-03-15T15:22:37Z
climate emergency,14752,6836,4037,3.544721478153903,four,2016-09-01,2018-12-31,10683,5606,7194,NA,NA,1.0833595090460519e-4,0.017411114722596766,0.9936540827785412,time,edges,3,FALSE,2020-03-15T15:22:37Z
climate emergency,14752,6836,4037,3.544721478153903,full,2007-12-12,2018-12-31,14752,6945,10238,NA,NA,6.626503345606565e-5,0.015027514984827356,0.9965855306528433,time,edges,3,FALSE,2020-03-15T15:22:37Z
covfefe,271539,149591,576,1.6523641977144294,one,2017-05-29,2017-10-21,145915,117543,139456,NA,NA,6.044014208000992e-6,0.03533894425219224,0.9992565555422636,time,edges,3,FALSE,2020-03-15T15:23:01Z
covfefe,271539,149591,576,1.6523641977144294,two,2017-10-22,2018-03-15,62742,52780,54894,NA,NA,1.7515701746403277e-5,0.03952376502703551,0.9987165100295149,time,edges,3,FALSE,2020-03-15T15:23:02Z
covfefe,271539,149591,576,1.6523641977144294,three,2018-03-16,2018-08-07,37712,37735,41309,NA,NA,2.2113908290948252e-5,0.041581003647559324,0.9985192358327183,time,edges,3,FALSE,2020-03-15T15:23:03Z
covfefe,271539,149591,576,1.6523641977144294,four,2018-08-08,2018-12-30,25170,28919,29984,NA,NA,3.216759685700232e-5,0.042226519829735666,0.9982540981110597,time,edges,3,FALSE,2020-03-15T15:23:04Z
covfefe,271539,149591,576,1.6523641977144294,full,2017-06-02,2018-12-30,271539,232837,226400,NA,NA,4.54256414029473e-6,0.04108680981209959,0.9993694197154038,time,edges,3,FALSE,2020-03-15T15:23:08Z
coworking,936771,153909,4423,1.0238866069275692,one,2007-03-05,2010-02-17,26453,14378,10761,NA,NA,1.2417483069973527e-4,0.013445847901493899,0.9916686129762141,time,edges,3,FALSE,2020-03-15T15:23:56Z
coworking,936771,153909,4423,1.0238866069275692,two,2010-02-18,2013-01-31,158616,68896,49737,NA,NA,2.7851177909977303e-5,0.008788876920453652,0.9969194504718294,time,edges,3,FALSE,2020-03-15T15:23:57Z
coworking,936771,153909,4423,1.0238866069275692,three,2013-02-01,2016-01-15,287354,120851,98870,NA,NA,1.2363048491711203e-5,0.008731618700392026,0.9978037445474516,time,edges,3,FALSE,2020-03-15T15:23:59Z
coworking,936771,153909,4423,1.0238866069275692,four,2016-01-16,2018-12-30,464326,124621,125254,NA,NA,7.943492524578447e-6,0.03237876483786538,0.9992874119275855,time,edges,3,FALSE,2020-03-15T15:24:03Z
coworking,936771,153909,4423,1.0238866069275692,full,2006-11-20,2018-12-30,936771,320158,246555,NA,NA,5.266698913521903e-6,0.016447585201759322,0.9986944959550912,time,edges,3,FALSE,2020-03-15T15:24:08Z
cuckold,335299,55341,4249,1.1396979711980588,one,2008-12-08,2011-06-14,16177,1976,5702,NA,NA,6.0786716699630745e-5,0.0072199041512087435,0.9985377906473353,time,edges,3,FALSE,2020-03-15T15:24:19Z
cuckold,335299,55341,4249,1.1396979711980588,two,2011-06-15,2013-12-19,76125,11527,22867,NA,NA,2.2045345127193263e-5,0.0037610282516443274,0.9980090665513709,time,edges,3,FALSE,2020-03-15T15:24:19Z
cuckold,335299,55341,4249,1.1396979711980588,three,2013-12-20,2016-06-25,178622,17793,31074,NA,NA,1.8427602362255194e-5,0.010425057890586583,0.9991557433777988,time,edges,3,FALSE,2020-03-15T15:24:19Z
cuckold,335299,55341,4249,1.1396979711980588,four,2016-06-26,2018-12-30,64260,16406,28129,NA,NA,2.0735263600078154e-5,0.006325479371443206,0.9984568200772543,time,edges,3,FALSE,2020-03-15T15:24:20Z
cuckold,335299,55341,4249,1.1396979711980588,full,2007-05-13,2018-12-30,335299,47191,80231,NA,NA,7.331286351268962e-6,0.004043572908120986,0.9996538621841439,time,edges,3,FALSE,2020-03-15T15:24:21Z
dashcam,247275,109884,3931,2.145687700457776,one,2009-03-23,2011-09-01,2325,495,1821,NA,NA,1.4935640965295003e-4,0.008371724429416737,0.9976037167212418,time,edges,3,FALSE,2020-03-15T15:24:33Z
dashcam,247275,109884,3931,2.145687700457776,two,2011-09-02,2014-02-10,23046,5135,16076,NA,NA,1.9870622320029626e-5,0.009156437674295984,0.9989291797558346,time,edges,3,FALSE,2020-03-15T15:24:33Z
dashcam,247275,109884,3931,2.145687700457776,three,2014-02-11,2016-07-22,97721,21933,54798,NA,NA,7.3042654526441314e-06,0.009272570041550073,0.9994191322749337,time,edges,3,FALSE,2020-03-15T15:24:34Z
dashcam,247275,109884,3931,2.145687700457776,four,2016-07-23,2018-12-31,124124,39869,75078,NA,NA,7.0731967300255805e-6,0.010815293375580022,0.9994610125666392,time,edges,3,FALSE,2020-03-15T15:24:35Z
dashcam,247275,109884,3931,2.145687700457776,full,2008-03-27,2018-12-31,247275,66805,134452,NA,NA,3.695537935836966e-6,0.010635947423948553,0.9995999880651116,time,edges,3,FALSE,2020-03-15T15:24:38Z
deep learning,236958,99014,4277,1.6142215695419322,one,2009-03-23,2011-09-01,1424,600,1525,NA,NA,2.58164450755131e-4,0.0046661551656436645,0.9967467607697462,time,edges,3,FALSE,2020-03-15T15:25:14Z
deep learning,236958,99014,4277,1.6142215695419322,two,2011-09-02,2014-02-10,9902,3769,8692,NA,NA,4.989266128064202e-5,0.010594520329335808,0.9984453561484058,time,edges,3,FALSE,2020-03-15T15:25:15Z
deep learning,236958,99014,4277,1.6142215695419322,three,2014-02-11,2016-07-22,81459,21400,45214,NA,NA,1.0468332749958586e-5,0.009610870898407769,0.9990126500833374,time,edges,3,FALSE,2020-03-15T15:25:15Z
deep learning,236958,99014,4277,1.6142215695419322,four,2016-07-23,2018-12-31,144088,54061,83301,NA,NA,7.790922037414383e-6,0.0036117002142994053,0.9985095097406448,time,edges,3,FALSE,2020-03-15T15:25:17Z
deep learning,236958,99014,4277,1.6142215695419322,full,2007-04-16,2018-12-31,236958,79304,125111,NA,NA,5.066494478600389e-6,0.004179284710471491,0.9990411171293153,time,edges,3,FALSE,2020-03-15T15:25:18Z
deepfake,20101,7411,1932,1.729612687829989,one,2018-01-01,2018-04-02,5264,714,2576,NA,NA,1.0764035457999157e-4,0.0031945706475633895,0.9972592783034813,time,edges,3,FALSE,2020-03-15T15:25:22Z
deepfake,20101,7411,1932,1.729612687829989,two,2018-04-03,2018-07-02,5122,937,2484,NA,NA,1.5191871554266274e-4,0.015964052942205955,0.9965049700513182,time,edges,3,FALSE,2020-03-15T15:25:22Z
deepfake,20101,7411,1932,1.729612687829989,three,2018-07-03,2018-09-30,5775,764,2804,NA,NA,9.720581626675718e-5,0.007397405231564112,0.9980159121814782,time,edges,3,FALSE,2020-03-15T15:25:22Z
deepfake,20101,7411,1932,1.729612687829989,four,2018-10-01,2018-12-30,3906,1094,2338,NA,NA,2.002230638667649e-4,0.011357908322681633,0.996306722556409,time,edges,3,FALSE,2020-03-15T15:25:22Z
deepfake,20101,7411,1932,1.729612687829989,full,2013-09-15,2018-12-30,20101,3490,9210,NA,NA,4.1148435139160117e-05,0.004520098128803423,0.9989333557230948,time,edges,3,FALSE,2020-03-15T15:25:24Z
detweet,6021,4967,4044,0.743605557673174,one,2009-01-12,2011-07-11,1593,692,1628,NA,NA,2.612547173088046e-4,0.008041164597569669,0.9973664165243127,time,edges,3,FALSE,2020-03-15T15:25:26Z
detweet,6021,4967,4044,0.743605557673174,two,2011-07-12,2014-01-06,2557,1393,3450,NA,NA,1.170681693076338e-4,0.0024931064853301655,0.9995226939353057,time,edges,3,FALSE,2020-03-15T15:25:26Z
detweet,6021,4967,4044,0.743605557673174,three,2014-01-07,2016-07-04,1066,651,1533,NA,NA,2.771916019886262e-4,0.006907470907839034,0.9974193965687755,time,edges,3,FALSE,2020-03-15T15:25:26Z
detweet,6021,4967,4044,0.743605557673174,four,2016-07-05,2018-12-31,774,627,1266,NA,NA,3.915104059344735e-4,0.010684122545267072,0.9960637953167255,time,edges,3,FALSE,2020-03-15T15:25:26Z
detweet,6021,4967,4044,0.743605557673174,full,2007-12-05,2018-12-31,6021,3372,7807,NA,NA,5.5331805243466344e-5,0.004493027463517851,0.9989986956028679,time,edges,3,FALSE,2020-03-15T15:25:26Z
dogfishing,399,357,3534,1.4896571582868916,one,2013-09-16,2015-01-10,46,17,58,NA,NA,0.00514216575922565,0.012619267466912895,0.9926033292433375,time,edges,3,FALSE,2020-03-15T15:25:28Z
dogfishing,399,357,3534,1.4896571582868916,two,2015-01-11,2016-05-05,116,30,133,NA,NA,0.0017088174982911825,0.013544536271808998,0.9818937575409686,time,edges,3,FALSE,2020-03-15T15:25:28Z
dogfishing,399,357,3534,1.4896571582868916,three,2016-05-06,2017-08-29,93,72,143,NA,NA,0.0035457500246232642,0.07089367189049792,0.9745916617379019,time,edges,3,FALSE,2020-03-15T15:25:28Z
dogfishing,399,357,3534,1.4896571582868916,four,2017-08-30,2018-12-23,87,52,130,NA,NA,0.0031007751937984496,0.012499248843218557,0.9926009186967787,time,edges,3,FALSE,2020-03-15T15:25:28Z
dogfishing,399,357,3534,1.4896571582868916,full,2009-04-20,2018-12-23,399,186,516,NA,NA,6.99932264619553e-4,0.019726647186351212,0.9930300083755723,time,edges,3,FALSE,2020-03-15T15:25:28Z
dotard,67120,23616,186,0.36131743434984964,one,2018-06-25,2018-08-11,21485,25191,20039,NA,NA,6.273573498441189e-5,0.09381358969211119,0.9967798808649974,time,edges,3,FALSE,2020-03-15T15:25:40Z
dotard,67120,23616,186,0.36131743434984964,two,2018-08-12,2018-09-27,18859,23058,17298,NA,NA,7.706460498494293e-5,0.1032994338318582,0.996356243826742,time,edges,3,FALSE,2020-03-15T15:25:40Z
dotard,67120,23616,186,0.36131743434984964,three,2018-09-28,2018-11-14,12545,16275,13279,NA,NA,9.230451868136265e-5,0.07014192779383742,0.9964527914877889,time,edges,3,FALSE,2020-03-15T15:25:41Z
dotard,67120,23616,186,0.36131743434984964,four,2018-11-15,2018-12-31,14231,16527,13646,NA,NA,8.875955580372403e-5,0.0978663785319011,0.9960423756940205,time,edges,3,FALSE,2020-03-15T15:25:41Z
dotard,67120,23616,186,0.36131743434984964,full,2018-06-28,2018-12-31,67120,75455,47900,NA,NA,3.288713669041169e-5,0.09452220838169323,0.9978691653692929,time,edges,3,FALSE,2020-03-15T15:25:42Z
dronography,1104,253,2863,0.6170186436118095,one,2014-07-14,2015-08-25,140,50,93,NA,NA,0.005843852267414679,0.06001890359168242,0.9530037563171677,time,edges,3,FALSE,2020-03-15T15:25:44Z
dronography,1104,253,2863,0.6170186436118095,two,2015-08-26,2016-10-05,469,144,166,NA,NA,0.005257393209200438,0.07702479338842975,0.952113368561366,time,edges,3,FALSE,2020-03-15T15:25:44Z
dronography,1104,253,2863,0.6170186436118095,three,2016-10-06,2017-11-17,291,81,131,NA,NA,0.004756312389900177,0.18124260355029587,0.9544667745333106,time,edges,3,FALSE,2020-03-15T15:25:44Z
dronography,1104,253,2863,0.6170186436118095,four,2017-11-18,2018-12-29,183,56,103,NA,NA,0.00533028745478774,0.15301806997308728,0.9535452834056659,time,edges,3,FALSE,2020-03-15T15:25:44Z
dronography,1104,253,2863,0.6170186436118095,full,2011-02-26,2018-12-29,1104,284,418,NA,NA,0.0016293185547255975,0.07168366026603178,0.965508786985266,time,edges,3,FALSE,2020-03-15T15:25:44Z
eco-anxiety,586,505,4241,1.690105481906779,one,2010-01-04,2012-04-03,95,17,89,NA,NA,0.002170582226762002,0.020790289256198347,0.9857923220977036,time,edges,3,FALSE,2020-03-15T15:25:47Z
eco-anxiety,586,505,4241,1.690105481906779,two,2012-04-04,2014-07-02,59,20,60,NA,NA,0.005649717514124294,0.028727377190462512,0.973076675641227,time,edges,3,FALSE,2020-03-15T15:25:47Z
eco-anxiety,586,505,4241,1.690105481906779,three,2014-07-03,2016-09-28,27,11,35,NA,NA,0.009243697478991597,0.035899653979238756,0.9778166421948826,time,edges,3,FALSE,2020-03-15T15:25:47Z
eco-anxiety,586,505,4241,1.690105481906779,four,2016-09-29,2018-12-27,373,152,437,NA,NA,7.977662544874351e-4,0.01874053110007575,0.9924535877897508,time,edges,3,FALSE,2020-03-15T15:25:47Z
eco-anxiety,586,505,4241,1.690105481906779,full,2007-05-18,2018-12-27,586,205,645,NA,NA,4.935240021185421e-4,0.012724962385710428,0.9948947289090849,time,edges,3,FALSE,2020-03-15T15:25:47Z
ecocide,68643,21719,3857,1.5749205927012928,one,2009-03-02,2011-08-17,4242,1654,2040,NA,NA,3.976382117339334e-4,0.04646182184046695,0.9893284220061277,time,edges,3,FALSE,2020-03-15T15:25:53Z
ecocide,68643,21719,3857,1.5749205927012928,two,2011-08-18,2014-01-31,20217,8104,9942,NA,NA,8.1996553756886e-5,0.05680934271076729,0.9959691884662378,time,edges,3,FALSE,2020-03-15T15:25:54Z
ecocide,68643,21719,3857,1.5749205927012928,three,2014-02-01,2016-07-16,21303,10829,11956,NA,NA,7.57622505159375e-5,0.09520614474920853,0.9959238822206349,time,edges,3,FALSE,2020-03-15T15:25:54Z
ecocide,68643,21719,3857,1.5749205927012928,four,2016-07-17,2018-12-31,22872,16650,18285,NA,NA,4.980214639174924e-5,0.09216700828719537,0.9968698541067255,time,edges,3,FALSE,2020-03-15T15:25:55Z
ecocide,68643,21719,3857,1.5749205927012928,full,2008-06-09,2018-12-31,68643,35848,37142,NA,NA,2.5986396017298617e-5,0.058307346195360044,0.9981256317838862,time,edges,3,FALSE,2020-03-15T15:25:56Z
emojinal,4449,3615,3538,2.3504721774836006,one,2011-11-21,2013-08-29,502,202,597,NA,NA,5.677155351702585e-4,0.007834669609477051,0.9951237567300805,time,edges,3,FALSE,2020-03-15T15:25:57Z
emojinal,4449,3615,3538,2.3504721774836006,two,2013-08-30,2015-06-07,1363,584,1556,NA,NA,2.413642037047752e-4,0.01005448661614334,0.9967296172748572,time,edges,3,FALSE,2020-03-15T15:25:57Z
emojinal,4449,3615,3538,2.3504721774836006,three,2015-06-08,2017-03-16,1695,800,1887,NA,NA,2.2478969519079307e-4,0.0353188477018248,0.9942419482043978,time,edges,3,FALSE,2020-03-15T15:25:58Z
emojinal,4449,3615,3538,2.3504721774836006,four,2017-03-17,2018-12-23,858,653,1163,NA,NA,4.8320045937342296e-4,0.054210572311374834,0.991147531631697,time,edges,3,FALSE,2020-03-15T15:25:58Z
emojinal,4449,3615,3538,2.3504721774836006,full,2009-04-16,2018-12-23,4449,2241,5103,NA,NA,8.607476267217544e-5,0.013146607328875879,0.9978627666439849,time,edges,3,FALSE,2020-03-15T15:25:58Z
encore career,8078,4724,3892,1.8837745936125365,one,2009-04-06,2011-09-11,979,252,707,NA,NA,5.048663506577286e-4,0.02148019003442769,0.9891581257693067,time,edges,3,FALSE,2020-03-15T15:25:59Z
encore career,8078,4724,3892,1.8837745936125365,two,2011-09-12,2014-02-15,2412,741,1797,NA,NA,2.295957256154467e-4,0.019825980525890248,0.9927155886182465,time,edges,3,FALSE,2020-03-15T15:25:59Z
encore career,8078,4724,3892,1.8837745936125365,three,2014-02-16,2016-07-22,1781,683,1380,NA,NA,3.5890321699193916e-4,0.014880306009388734,0.9869703045170058,time,edges,3,FALSE,2020-03-15T15:26:00Z
encore career,8078,4724,3892,1.8837745936125365,four,2016-07-23,2018-12-27,2897,883,2177,NA,NA,1.8639891647977518e-4,0.055445687581098614,0.9934487495569951,time,edges,3,FALSE,2020-03-15T15:26:00Z
encore career,8078,4724,3892,1.8837745936125365,full,2008-05-01,2018-12-27,8078,2510,5636,NA,NA,7.903306352935842e-5,0.021397700548526962,0.9956336504695565,time,edges,3,FALSE,2020-03-15T15:26:00Z
fake nudes,12530,10354,3937,1.221463203207834,one,2010-04-12,2012-06-16,808,258,795,NA,NA,4.087258210161114e-4,0.008417983744583114,0.9963645803153337,time,edges,3,FALSE,2020-03-15T15:26:02Z
fake nudes,12530,10354,3937,1.221463203207834,two,2012-06-17,2014-08-21,4518,1864,5081,NA,NA,7.221592872628769e-5,0.0027826624403248807,0.9990973984207328,time,edges,3,FALSE,2020-03-15T15:26:02Z
fake nudes,12530,10354,3937,1.221463203207834,three,2014-08-22,2016-10-26,3632,1389,4352,NA,NA,7.33540801979261e-5,0.002915134649935839,0.9990375680795229,time,edges,3,FALSE,2020-03-15T15:26:02Z
fake nudes,12530,10354,3937,1.221463203207834,four,2016-10-27,2018-12-31,3503,1551,4226,NA,NA,8.686715374254054e-5,0.006305157382444592,0.9984970480046522,time,edges,3,FALSE,2020-03-15T15:26:03Z
fake nudes,12530,10354,3937,1.221463203207834,full,2008-03-21,2018-12-31,12530,5064,14213,NA,NA,2.5069908112053935e-5,0.0018748649872633528,0.9995532707600907,time,edges,3,FALSE,2020-03-15T15:26:03Z
fidget spinner,75,70,644,0.5404231146584524,one,2017-05-22,2017-10-15,48,15,57,NA,NA,0.004699248120300752,0.013392857142857142,0.9924688443204892,time,edges,3,FALSE,2020-03-15T15:26:05Z
fleek,3412807,1763262,4009,1.4710004517331834,one,2009-12-14,2012-03-19,912,178,434,NA,NA,9.472014984940561e-4,0.015254228248057219,0.9917119169238648,time,edges,3,FALSE,2020-03-15T15:28:21Z
fleek,3412807,1763262,4009,1.4710004517331834,two,2012-03-20,2014-06-23,2853,1849,1428,NA,NA,9.073706567420242e-4,0.05554357866533355,0.9803026109835214,time,edges,3,FALSE,2020-03-15T15:28:21Z
fleek,3412807,1763262,4009,1.4710004517331834,three,2014-06-24,2016-09-25,2914631,924898,1863000,NA,NA,2.664822972823947e-7,0.0020126181261308734,0.9999519581661312,time,edges,3,FALSE,2020-03-15T15:29:07Z
fleek,3412807,1763262,4009,1.4710004517331834,four,2016-09-26,2018-12-30,494352,197897,491795,NA,NA,8.182233625364062e-7,9.416514725864948e-4,0.999935576091298,time,edges,3,FALSE,2020-03-15T15:29:16Z
fleek,3412807,1763262,4009,1.4710004517331834,full,2008-01-08,2018-12-30,3412807,1122109,2223712,NA,NA,2.269228145866085e-7,0.0016967119764898704,0.9999595505579519,time,edges,3,FALSE,2020-03-15T15:30:05Z
followership,75287,45605,4272,0.7147412658065043,one,2008-06-30,2011-02-14,3969,2255,4650,NA,NA,1.0431194591506555e-4,0.01786038079227598,0.9974288552527483,time,edges,3,FALSE,2020-03-15T15:30:14Z
followership,75287,45605,4272,0.7147412658065043,two,2011-02-15,2013-09-30,18104,10459,18828,NA,NA,2.950562719337904e-5,0.006875836459770433,0.9993024515395232,time,edges,3,FALSE,2020-03-15T15:30:15Z
followership,75287,45605,4272,0.7147412658065043,three,2013-10-01,2016-05-15,25291,11940,22769,NA,NA,2.3032203387581105e-5,0.01958868546286067,0.9987334427761706,time,edges,3,FALSE,2020-03-15T15:30:16Z
followership,75287,45605,4272,0.7147412658065043,four,2016-05-16,2018-12-30,27885,20452,30038,NA,NA,2.266773968318981e-5,0.004888105238394104,0.9987662647748727,time,edges,3,FALSE,2020-03-15T15:30:17Z
followership,75287,45605,4272,0.7147412658065043,full,2007-04-20,2018-12-30,75287,44976,70299,NA,NA,9.100991560436599e-6,0.00643498610756856,0.9995826864237708,time,edges,3,FALSE,2020-03-15T15:30:19Z
foodventure,4783,2326,3839,0.7714314151031233,one,2009-03-16,2011-08-27,321,168,326,NA,NA,0.0015856536101934876,0.009211834319526628,0.9902297769536684,time,edges,3,FALSE,2020-03-15T15:30:21Z
foodventure,4783,2326,3839,0.7714314151031233,two,2011-08-28,2014-02-06,1079,486,1055,NA,NA,4.3706215095730996e-4,0.02425385897763647,0.9945743863880093,time,edges,3,FALSE,2020-03-15T15:30:21Z
foodventure,4783,2326,3839,0.7714314151031233,three,2014-02-07,2016-07-19,1929,392,1287,NA,NA,2.3684627106089002e-4,0.0036540177869580047,0.9981986527800101,time,edges,3,FALSE,2020-03-15T15:30:21Z
foodventure,4783,2326,3839,0.7714314151031233,four,2016-07-20,2018-12-30,1450,406,1034,NA,NA,3.8010639234094983e-4,0.0073714563639958805,0.994075579208202,time,edges,3,FALSE,2020-03-15T15:30:21Z
foodventure,4783,2326,3839,0.7714314151031233,full,2008-06-26,2018-12-30,4783,1442,3567,NA,NA,1.1336547503986267e-4,0.007179729790515459,0.9983923268180078,time,edges,3,FALSE,2020-03-15T15:30:22Z
gaslighting,402457,181915,4282,1.9756948331505233,one,2009-03-16,2011-08-27,800,379,927,NA,NA,4.4151807661212345e-4,0.0033417844930936844,0.9992582263117463,time,edges,3,FALSE,2020-03-15T15:30:41Z
gaslighting,402457,181915,4282,1.9756948331505233,two,2011-08-28,2014-02-06,9317,5032,9177,NA,NA,5.9756684839729056e-5,0.010021980552352561,0.9984917190656122,time,edges,3,FALSE,2020-03-15T15:30:41Z
gaslighting,402457,181915,4282,1.9756948331505233,three,2014-02-07,2016-07-19,33240,18367,29053,NA,NA,2.1760617061577733e-5,0.008979649934392923,0.999232530180215,time,edges,3,FALSE,2020-03-15T15:30:42Z
gaslighting,402457,181915,4282,1.9756948331505233,four,2016-07-20,2018-12-30,359058,399672,276769,NA,NA,5.217595462136068e-6,0.02841941393459644,0.9994587885732833,time,edges,3,FALSE,2020-03-15T15:30:51Z
gaslighting,402457,181915,4282,1.9756948331505233,full,2007-04-10,2018-12-30,402457,423021,302364,NA,NA,4.627039423779421e-6,0.02614118491871416,0.9995029734145573,time,edges,3,FALSE,2020-03-15T15:30:59Z
gegenpressing,7789,5208,2255,1.81490016979544,one,2013-04-29,2014-09-29,377,201,369,NA,NA,0.0014802050194414986,0.014864425803402647,0.9739893734279645,time,edges,3,FALSE,2020-03-15T15:31:00Z
gegenpressing,7789,5208,2255,1.81490016979544,two,2014-09-30,2016-02-29,2558,1186,2557,NA,NA,1.8146509964055832e-4,0.008820419473894314,0.9972369877267157,time,edges,3,FALSE,2020-03-15T15:31:00Z
gegenpressing,7789,5208,2255,1.81490016979544,three,2016-03-01,2017-07-30,2314,1124,2525,NA,NA,1.763662895608103e-4,0.013101405587187092,0.996599342848776,time,edges,3,FALSE,2020-03-15T15:31:00Z
gegenpressing,7789,5208,2255,1.81490016979544,four,2017-07-31,2018-12-30,2524,1818,3161,NA,NA,1.8200457314020957e-4,0.01153050392565294,0.9965438385544454,time,edges,3,FALSE,2020-03-15T15:31:00Z
gegenpressing,7789,5208,2255,1.81490016979544,full,2012-10-27,2018-12-30,7789,4297,7652,NA,NA,7.33959659240482e-5,0.011756659598470397,0.9980329754650472,time,edges,3,FALSE,2020-03-15T15:31:00Z
ghosting,347146,248044,4314,1.125230880028787,one,2008-04-14,2010-12-18,9495,3444,9998,NA,NA,3.4457226545839324e-5,0.004617400024448667,0.9990813943422221,time,edges,3,FALSE,2020-03-15T15:31:22Z
ghosting,347146,248044,4314,1.125230880028787,two,2010-12-19,2013-08-22,64753,28024,64654,NA,NA,6.704185830240003e-6,0.001315760599102374,0.9997947558130641,time,edges,3,FALSE,2020-03-15T15:31:23Z
ghosting,347146,248044,4314,1.125230880028787,three,2013-08-23,2016-04-26,78055,32521,79112,NA,NA,5.196185579181611e-6,0.0011893429976944975,0.9998292261172694,time,edges,3,FALSE,2020-03-15T15:31:24Z
ghosting,347146,248044,4314,1.125230880028787,four,2016-04-27,2018-12-30,194770,81533,202736,NA,NA,1.9836900615322154e-6,0.0013446083863029533,0.999889530340146,time,edges,3,FALSE,2020-03-15T15:31:27Z
ghosting,347146,248044,4314,1.125230880028787,full,2007-03-09,2018-12-30,347146,145011,339838,NA,NA,1.2556203537472147e-6,0.0010933900285509076,0.9999188761085256,time,edges,3,FALSE,2020-03-15T15:31:31Z
glamping,424622,170779,4151,1.0630704213792497,one,2009-01-05,2011-07-06,16842,8686,14879,NA,NA,3.923751790454561e-5,0.01266493401609336,0.99815812423011,time,edges,3,FALSE,2020-03-15T15:31:49Z
glamping,424622,170779,4151,1.0630704213792497,two,2011-07-07,2014-01-02,69159,38709,67382,NA,NA,8.525710911885931e-6,0.0020024566495002705,0.9994412373946615,time,edges,3,FALSE,2020-03-15T15:31:51Z
glamping,424622,170779,4151,1.0630704213792497,three,2014-01-03,2016-07-01,191819,55472,95247,NA,NA,6.1147087064601135e-6,0.0401167263166923,0.9990994232594355,time,edges,3,FALSE,2020-03-15T15:31:53Z
glamping,424622,170779,4151,1.0630704213792497,four,2016-07-02,2018-12-30,146754,47658,79276,NA,NA,7.583292944955061e-6,0.0031775718950943096,0.9993367088855815,time,edges,3,FALSE,2020-03-15T15:31:54Z
glamping,424622,170779,4151,1.0630704213792497,full,2007-08-19,2018-12-30,424622,148714,237192,NA,NA,2.6433435547276784e-6,0.01622906961773468,0.9996242067677804,time,edges,3,FALSE,2020-03-15T15:31:57Z
gorpcore,582,388,881,1.9643219588099263,one,2017-05-22,2017-10-13,385,69,261,NA,NA,0.0010167992926613616,0.03372781065088758,0.9869759359986947,time,edges,3,FALSE,2020-03-15T15:32:01Z
gorpcore,582,388,881,1.9643219588099263,two,2017-10-14,2018-03-06,75,33,92,NA,NA,0.003941710463449594,0.018234512740007244,1,time,edges,3,FALSE,2020-03-15T15:32:01Z
gorpcore,582,388,881,1.9643219588099263,three,2018-03-07,2018-07-28,37,11,42,NA,NA,0.006387921022067364,0.030933967876264127,0.9816987298107781,time,edges,3,FALSE,2020-03-15T15:32:01Z
